ticker,status,timestamp,error
HDFCBANK.NS,failed,2025-10-10T09:25:44.477673,"in user code:

    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1401, in train_function  *
        return step_function(self, iterator)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1384, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1373, in run_step  **
        outputs = model.train_step(data)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1151, in train_step
        loss = self.compute_loss(x, y, y_pred, sample_weight)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1209, in compute_loss
        return self.compiled_loss(
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\compile_utils.py"", line 277, in __call__
        loss_value = loss_obj(y_t, y_p, sample_weight=sw)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 143, in __call__
        losses = call_fn(y_true, y_pred)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 270, in call  **
        return ag_fn(y_true, y_pred, **self._fn_kwargs)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 1706, in mean_squared_error
        return backend.mean(tf.math.squared_difference(y_pred, y_true), axis=-1)

    ValueError: Dimensions must be equal, but are 20 and 5 for '{{node mean_squared_error/SquaredDifference}} = SquaredDifference[T=DT_FLOAT](sequential/dense_1/BiasAdd, IteratorGetNext:1)' with input shapes: [?,20], [?,5].
"
BHARTIARTL.NS,failed,2025-10-10T09:25:44.477673,"in user code:

    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1401, in train_function  *
        return step_function(self, iterator)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1384, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1373, in run_step  **
        outputs = model.train_step(data)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1151, in train_step
        loss = self.compute_loss(x, y, y_pred, sample_weight)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1209, in compute_loss
        return self.compiled_loss(
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\compile_utils.py"", line 277, in __call__
        loss_value = loss_obj(y_t, y_p, sample_weight=sw)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 143, in __call__
        losses = call_fn(y_true, y_pred)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 270, in call  **
        return ag_fn(y_true, y_pred, **self._fn_kwargs)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 1706, in mean_squared_error
        return backend.mean(tf.math.squared_difference(y_pred, y_true), axis=-1)

    ValueError: Dimensions must be equal, but are 20 and 5 for '{{node mean_squared_error/SquaredDifference}} = SquaredDifference[T=DT_FLOAT](sequential_1/dense_3/BiasAdd, IteratorGetNext:1)' with input shapes: [?,20], [?,5].
"
ITC.NS,failed,2025-10-10T09:25:44.477673,"in user code:

    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1401, in train_function  *
        return step_function(self, iterator)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1384, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1373, in run_step  **
        outputs = model.train_step(data)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1151, in train_step
        loss = self.compute_loss(x, y, y_pred, sample_weight)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1209, in compute_loss
        return self.compiled_loss(
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\compile_utils.py"", line 277, in __call__
        loss_value = loss_obj(y_t, y_p, sample_weight=sw)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 143, in __call__
        losses = call_fn(y_true, y_pred)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 270, in call  **
        return ag_fn(y_true, y_pred, **self._fn_kwargs)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 1706, in mean_squared_error
        return backend.mean(tf.math.squared_difference(y_pred, y_true), axis=-1)

    ValueError: Dimensions must be equal, but are 20 and 5 for '{{node mean_squared_error/SquaredDifference}} = SquaredDifference[T=DT_FLOAT](sequential_2/dense_5/BiasAdd, IteratorGetNext:1)' with input shapes: [?,20], [?,5].
"
KOTAKBANK.NS,failed,2025-10-10T09:25:44.477673,"in user code:

    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1401, in train_function  *
        return step_function(self, iterator)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1384, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1373, in run_step  **
        outputs = model.train_step(data)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1151, in train_step
        loss = self.compute_loss(x, y, y_pred, sample_weight)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1209, in compute_loss
        return self.compiled_loss(
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\compile_utils.py"", line 277, in __call__
        loss_value = loss_obj(y_t, y_p, sample_weight=sw)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 143, in __call__
        losses = call_fn(y_true, y_pred)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 270, in call  **
        return ag_fn(y_true, y_pred, **self._fn_kwargs)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 1706, in mean_squared_error
        return backend.mean(tf.math.squared_difference(y_pred, y_true), axis=-1)

    ValueError: Dimensions must be equal, but are 20 and 5 for '{{node mean_squared_error/SquaredDifference}} = SquaredDifference[T=DT_FLOAT](sequential_3/dense_7/BiasAdd, IteratorGetNext:1)' with input shapes: [?,20], [?,5].
"
RVNL.NS,failed,2025-10-10T09:25:44.477673,"in user code:

    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1401, in train_function  *
        return step_function(self, iterator)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1384, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1373, in run_step  **
        outputs = model.train_step(data)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1151, in train_step
        loss = self.compute_loss(x, y, y_pred, sample_weight)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1209, in compute_loss
        return self.compiled_loss(
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\compile_utils.py"", line 277, in __call__
        loss_value = loss_obj(y_t, y_p, sample_weight=sw)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 143, in __call__
        losses = call_fn(y_true, y_pred)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 270, in call  **
        return ag_fn(y_true, y_pred, **self._fn_kwargs)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 1706, in mean_squared_error
        return backend.mean(tf.math.squared_difference(y_pred, y_true), axis=-1)

    ValueError: Dimensions must be equal, but are 20 and 5 for '{{node mean_squared_error/SquaredDifference}} = SquaredDifference[T=DT_FLOAT](sequential_4/dense_9/BiasAdd, IteratorGetNext:1)' with input shapes: [?,20], [?,5].
"
TATAMOTORS.NS,failed,2025-10-10T09:25:44.477673,"in user code:

    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1401, in train_function  *
        return step_function(self, iterator)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1384, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1373, in run_step  **
        outputs = model.train_step(data)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1151, in train_step
        loss = self.compute_loss(x, y, y_pred, sample_weight)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\training.py"", line 1209, in compute_loss
        return self.compiled_loss(
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\engine\compile_utils.py"", line 277, in __call__
        loss_value = loss_obj(y_t, y_p, sample_weight=sw)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 143, in __call__
        losses = call_fn(y_true, y_pred)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 270, in call  **
        return ag_fn(y_true, y_pred, **self._fn_kwargs)
    File ""C:\Users\Kunal Kumar\AppData\Local\Programs\Python\Python311\Lib\site-packages\keras\src\losses.py"", line 1706, in mean_squared_error
        return backend.mean(tf.math.squared_difference(y_pred, y_true), axis=-1)

    ValueError: Dimensions must be equal, but are 20 and 5 for '{{node mean_squared_error/SquaredDifference}} = SquaredDifference[T=DT_FLOAT](sequential_5/dense_11/BiasAdd, IteratorGetNext:1)' with input shapes: [?,20], [?,5].
"
